Filename,GLRLM1,GLRLM2,GLRLM3,GLRLM4,GLRLM5,GLRLM6,GLRLM7,GLRLM8,GLRLM9,GLRLM10,GLRLM11,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,isRegular
rnm (6602).bmp,0.0009416197706923,5622.1592427382,20680.37978773,495.07045624799,0.56531633649554,0.82400934684224,11.642300207978,0.00073412974226197,0.0029636166483971,4555.2944410841,592070.86588726,5433.9614521749,2105.6245598086,0.83769921009302,2675359015.9487,7818057.6059901,18.026954867969,0.013582772116965,-0.01289375393398,0.31914698224133,0.11398476441268,12753.974261914,158.23056626645,48884.226371129,-0.018465390066783,2105.6245598086,-0.065086805744882,0.33341794930725,0.15299484191646,0.94904439852189,0.978170287296,0.0028964841022353,2.1277570436279e-09,2.638090512181e-14,2.0408005790013e-06,6.86672625994e-25,-1.1665317769758e-16,3.1916994197333e-25,1
rnm (6603).bmp,0.00095975139780077,5847.296091618,22129.654335127,427.80757116786,0.57903616768973,0.8406454739778,11.283849870222,0.00074861176342858,0.0029511249947786,4825.4141918277,577698.56282338,5547.0941143813,2021.7279538544,0.84585726376339,2645760257.5781,7807927.0178503,18.60147131049,0.013469357883676,-0.012780423490597,0.30082822595985,0.11398476441268,12956.697822171,159.88408205064,49778.599676588,-0.017438407084891,2021.7279538544,-0.058004684461406,0.35075731963404,0.1529568322719,0.94634915743552,0.97856718490176,0.002841607658384,8.3729047177138e-11,6.9887392900601e-13,2.0129398111955e-06,1.8000096758702e-22,1.0930223441104e-16,-1.3268920993443e-23,1
rnm (6604).bmp,0.00099563510399541,5902.0706422295,22800.516280834,432.22494612391,0.57938929966518,0.85105983817371,11.37624121098,0.00079988717631011,0.0030303289115892,4885.8538357101,578432.84208804,5502.6958735788,2104.3710931377,0.83948107640395,2616609937.9339,7756883.2926586,19.867503683501,0.013434158717543,-0.012745223471391,0.28786536134544,0.11398476441268,13024.038655646,160.79083461342,49974.501681379,-0.017583293206284,2104.3710931377,-0.052265446975259,0.34518930792169,0.15260415004392,0.94224510813102,0.97767100972626,0.0028184460225084,5.7003540223574e-10,9.2298817512648e-14,1.9531541105294e-06,6.4991341415077e-27,2.27569440026e-18,2.6149531171222e-27,1
rnm (6605).bmp,0.0010360825540067,5942.8420758416,19823.197476556,432.07970450443,0.54612077985491,0.8204698571019,12.369570284075,0.00078013969885511,0.0044100345675672,4837.3626162336,614639.08963941,5528.9797829873,1988.2926267281,0.84759744758389,2670171621.6669,7840378.0497987,18.182320239924,0.013503783565958,-0.012814829475179,0.3179016100985,0.11398476441268,12860.673387335,159.17964512994,49448.044311136,-0.017829580653831,1988.2926267281,-0.063223016760597,0.34405178837274,0.15293724559046,0.94773265541577,0.97880413123384,0.0028715413920819,7.4298806698212e-10,7.6634839922544e-13,2.025437648697e-06,7.683373412924e-23,-2.7222726005516e-17,8.6349945942311e-24,1
rnm (6606).bmp,0.00059405581492383,6036.4817995889,19970.21554287,523.61132032888,0.55616106305804,0.81689308299333,11.937095254374,0.00046113254715235,0.0019629831901404,4902.1899195833,603125.4217714,5234.615548382,1976.939167372,0.84116114482426,2500361585.9629,7468758.8354722,17.29391203486,0.01364437221373,-0.012955289598615,0.32879729001666,0.11398476441268,13021.156429112,164.81932035487,50087.04333284,-0.01891069860488,1976.939167372,-0.069017790541966,0.32414809535577,0.15296219180812,0.95091981371713,0.97914437945567,0.0027430952371346,1.0157906309505e-09,3.8809688489436e-14,1.845123838679e-06,9.4014015884545e-25,9.0695878862844e-17,6.635145281613e-26,1
rnm (6607).bmp,0.0011233564110293,6159.7392166977,22990.675523035,393.81856959484,0.58017839704241,0.853022755738,11.383407080061,0.00088669889600006,0.0038947384864535,5122.2614654044,578703.70631276,5634.6042749325,2026.2705936445,0.84759729197726,2616186161.944,7817492.9615127,20.167622809493,0.013379761078343,-0.012690887368063,0.28213916385961,0.11398476441268,13223.852223805,162.14759083357,50862.070177157,-0.017087758651689,2026.2705936445,-0.049962295878281,0.3579767548326,0.15268774557773,0.94064672636559,0.9780373334722,0.0027949205531324,5.0202021602926e-10,2.7521497265684e-13,1.9308587124406e-06,1.0835310735781e-23,8.0780322216281e-17,-1.0410216547562e-25,1
rnm (6608).bmp,0.00084165282589678,6053.3458700393,22663.429316746,432.40404748859,0.57843889508929,0.84927697742135,11.392274901873,0.00067995884813229,0.0025407558713466,4998.9705529826,580010.80907466,5412.4288411219,2034.4572086899,0.8417918440346,2530398065.609,7584311.2493667,19.265436743054,0.01343828678563,-0.012749356443557,0.28891821359822,0.11398476441268,13162.315668305,164.03656854447,50597.944131011,-0.017606291229744,2034.4572086899,-0.053050130241866,0.34624502847428,0.15266027642297,0.94395649740246,0.97833742363688,0.0027375883124796,1.6375301238674e-11,1.2714670166272e-13,1.8695628406375e-06,2.3890308274444e-23,-1.0099500092547e-19,-7.9515101527674e-25,1
rnm (6609).bmp,0.00061246528270131,5957.562581338,19627.623618917,707.47037986613,0.55215454101562,0.81307787385181,12.057377935009,0.00048949700456065,0.0018344646259588,4784.6805088904,608396.20441543,5139.4768547676,1967.3919663103,0.83934915929448,2470799260.4864,7399005.6194499,16.84223120892,0.014072247461955,-0.013382338608172,0.3435777991132,0.11398476441268,13007.5950474,165.82781069417,50031.37349766,-0.021757185638396,1967.3919663103,-0.075075683760212,0.28378790201121,0.1532490085909,0.95254869162421,0.97929571605672,0.0027349415430663,1.3512917078925e-10,5.4432205500956e-14,1.866283636217e-06,4.6504671607769e-23,-2.5778491072168e-17,-7.8091628429757e-25,1
rnm (6610).bmp,0.00067003978014983,6124.5725599865,20028.843368717,445.65769448087,0.55147879464286,0.82062525406173,12.164132127115,0.00053563758632166,0.0020463273790173,4949.7397588555,610605.28592722,5164.9584868311,2038.0486640125,0.83521621888107,2437308957.2269,7345035.5816497,17.936957271388,0.013527728479252,-0.012838757865189,0.31435453251957,0.11398476441268,13154.755825707,166.84443608473,50540.976016018,-0.018081892785506,2038.0486640125,-0.063733094250696,0.34135711467392,0.15297779975562,0.9489297739207,0.97861223659804,0.0026767702085661,2.3409875867394e-10,1.1875940422831e-13,1.782227233711e-06,1.5446664265352e-23,7.8946481213375e-17,1.275055515628e-24,1
rnm (6611).bmp,0.0006382748937121,6233.7518223947,17447.93396917,660.43787803029,0.52054704938616,0.79048790122688,13.206490176418,0.00050172427303819,0.0021401565810317,4956.1952578462,648471.6283167,5199.9832664477,1893.0709478876,0.84600516183189,2484323431.8209,7443969.3180694,16.449987982904,0.014487746968542,-0.013796045805954,0.36393487882588,0.11398476441268,13037.945073231,165.98723575452,50252.223779884,-0.02246570999083,1893.0709478876,-0.082344992970669,0.28114068449776,0.15512945395616,0.95357435310406,0.97975641090501,0.0027301377476111,6.4444550383878e-11,2.2221420336487e-13,1.8579620166701e-06,-4.2526268866944e-23,-5.8176416385107e-17,-5.8318944232899e-24,1
rnm (6612).bmp,0.0010041202712469,5936.8339406208,23771.744363782,420.67303850552,0.5947745186942,0.85750849977564,10.899024624061,0.00080727631071677,0.0028646534429477,4950.9658779082,562349.28393147,5499.4124783919,2074.8722634983,0.84129451532701,2587746529.0831,7712282.4004508,20.054609862378,0.013386603301105,-0.012697738181273,0.2817821381462,0.11398476441268,13117.644515393,162.14587709124,50369.40904503,-0.017274350039146,2074.8722634983,-0.050504867240721,0.35430233916326,0.15262401430912,0.94137197743099,0.97778205183258,0.0027851914921073,6.8413013850488e-11,2.6985610258598e-13,1.9557888080529e-06,-1.4735632413795e-22,6.5614744058712e-17,-2.6065928223428e-24,1
rnm (6613).bmp,0.00099898039962812,5707.3710327952,22763.594932015,459.71751976117,0.58107648577009,0.8496113898741,11.276058612246,0.00079761541568638,0.0029420098741231,4716.7203047822,575726.70027924,5524.2965488022,2136.8924104204,0.8379365197312,2668415241.4736,7840560.237107,19.480955515847,0.013460192097295,-0.012771267855392,0.28574957055791,0.11398476441268,12877.598091756,158.42776680565,49339.123467127,-0.017957072384879,2136.8924104204,-0.053008199318117,0.33933138652894,0.15257022379926,0.9438215608801,0.97767590017546,0.0028665075148478,9.9038486552657e-10,1.3942577655468e-13,2.0243226018803e-06,-3.1336417777262e-24,-4.0585001833335e-17,-2.0375172747819e-24,1
rnm (6614).bmp,0.0010047738759345,6114.3841405391,21445.164163061,393.59521732116,0.56474086216518,0.83684503709961,11.814169406289,0.00079734059573408,0.0032996128336851,4998.2349186633,596350.86630061,5422.6023418482,2003.874264606,0.84404567106177,2532682994.7309,7593731.3029771,18.745420441602,0.013398221555981,-0.012709366558771,0.30035958576837,0.11398476441268,13175.697353445,164.30671285411,50696.611785507,-0.017143159755979,2003.874264606,-0.057475406045723,0.35950524578425,0.15283690350364,0.94573458185511,0.9785771662581,0.0027325468196023,1.4103074875669e-11,3.8618654552625e-13,1.8654170608685e-06,-5.7828079588309e-23,3.7982546379694e-18,6.2608910840432e-24,1
rnm (6615).bmp,0.00079238872537301,6257.9599431869,22810.150543542,435.55885082957,0.58006940569196,0.85087020223806,11.336360760539,0.00064054359458165,0.0023894564215379,5195.387924946,577731.05234357,5329.8916545439,2058.1108603196,0.83817276136815,2454570229.8165,7441343.5441962,19.858302768112,0.013474017404564,-0.012785039852387,0.28896859400714,0.11398476441268,13328.069707957,166.84904437966,51222.257859143,-0.017910388054374,2058.1108603196,-0.052077041146853,0.34290271680278,0.15275008424766,0.94197976449301,0.97795826496566,0.0026809786470298,1.0414738252728e-10,2.0546689183928e-13,1.7909862264833e-06,9.2995252347114e-24,2.8914122140425e-17,-5.2669011081327e-25,1
rnm (6616).bmp,0.00091437138113274,5978.8823439478,21663.579526021,419.01298145958,0.57228742327009,0.83690278016386,11.505759093907,0.00071298033188392,0.0029939122216155,4929.4862924353,584763.27466177,5483.5742405857,2033.5225764653,0.8435838035929,2597128144.1695,7710063.6360156,18.674242661734,0.013475226740862,-0.012786271790329,0.30517602461561,0.11398476441268,13030.369850633,161.48809262568,50051.856293232,-0.017452346595206,2033.5225764653,-0.058357820888251,0.35070172759078,0.15300333556767,0.9461675729364,0.97845651756979,0.0027988554552077,6.3497759554013e-11,3.4984374930806e-14,1.9556126110171e-06,2.0920891264811e-22,1.0441836704201e-16,7.2491829865235e-24,1
rnm (6617).bmp,0.00080112547818418,6072.9748568078,22461.873499391,419.78450396269,0.57738821847098,0.846607931295,11.41006692988,0.00064468951105691,0.0023841027764214,5010.1883509094,581165.90120885,5340.6437625839,2075.3948242892,0.83730978014533,2499705555.3855,7510927.0792432,19.326640333553,0.013409100505086,-0.012720220455162,0.29197595704127,0.11398476441268,13178.257660179,164.85148437255,50619.724383488,-0.017417533700281,2075.3948242892,-0.054030168227408,0.35105700377013,0.15265669842737,0.94400410143414,0.97807574139783,0.0027238384610576,3.1385261066973e-10,4.2957904779814e-13,1.83169766517e-06,8.613629783691e-25,-4.591178723802e-17,3.2559706986186e-24,1
rnm (6618).bmp,0.0010541015794265,6093.9439785891,22819.4005017,421.45570608591,0.57948521205357,0.85151982264848,11.339744640892,0.0008400069716724,0.0032536585994413,5076.8888053933,577480.96787581,5603.063732545,2084.3270896684,0.84317169142893,2626810048.0898,7820546.0005998,20.30121633907,0.013428177225559,-0.012739268842755,0.28598715563273,0.11398476441268,13134.955278927,161.12259004984,50462.720861473,-0.017546829349101,2084.3270896684,-0.051230907649843,0.34736185845543,0.15263729387249,0.94057535613445,0.97758508736889,0.0028183722549197,6.9887215561463e-10,9.7055781121196e-13,1.9458458923984e-06,1.073882497181e-23,5.749918243462e-17,-2.8473999535537e-24,1
rnm (6619).bmp,0.00054238693801827,5950.1425836145,19596.813256902,714.55003638074,0.55367606026786,0.81127726615396,11.979879415338,0.0004353882625298,0.0015492424483534,4775.529450533,606754.23951452,5150.7388506957,1934.6252703847,0.84189249408955,2478531512.6378,7417360.9760597,16.585373627178,0.014072140778293,-0.013382326567427,0.34630243310277,0.11398476441268,12993.194446592,165.77926685267,50027.620658078,-0.021940625412792,1934.6252703847,-0.077131233050933,0.28325839323838,0.15321164948735,0.95329846522001,0.97953660399849,0.0027406119668689,2.6965580993669e-11,3.8723226258561e-13,1.8759307298656e-06,-7.9035783874184e-23,-3.1498619844288e-17,7.4646593072767e-24,1
rnm (6620).bmp,0.00074259713233981,6212.358760206,21526.234993309,427.73117261199,0.56676374162946,0.83710992229708,11.715031589261,0.00059642247617886,0.0022150833511026,5104.8578352522,593034.13404502,5354.9271784762,1957.7272641776,0.84545401365119,2482000592.4643,7486684.2040541,18.500538156891,0.013448902192239,-0.012759999505848,0.30091971828254,0.11398476441268,13235.678625888,166.07961587093,50965.730643512,-0.017629658682031,1957.7272641776,-0.057692272817334,0.34753293144943,0.1527512845621,0.94630151500103,0.97899123409891,0.0027068536439301,6.8390549069836e-10,6.222077960589e-13,1.8024056682988e-06,-7.6773284801374e-23,-1.591615026574e-16,2.1485424248558e-23,1
rnm (6621).bmp,0.00099929116528403,6061.0570300601,23599.655108429,427.03987153075,0.58631243024554,0.85970939363262,11.202472042866,0.00081242662156843,0.0029104666743283,5061.5232622464,570851.35504503,5568.3200419186,2077.5223256738,0.8427819059922,2604234454.609,7769918.2173467,20.521071715937,0.013415653961271,-0.012726743575997,0.27554322072201,0.11398476441268,13153.250398054,161.83728852524,50547.831509245,-0.017711750799207,2077.5223256737,-0.048204730448541,0.34687242807796,0.15254571787518,0.93966783758211,0.97764461954608,0.0027940611118053,4.9420392378309e-10,5.9793575980891e-14,1.9288325799277e-06,-5.540214117608e-25,6.9812743993048e-19,2.254090347471e-25,1
rnm (6622).bmp,0.0010044166215219,5776.4399582199,22398.545068876,474.4789072255,0.57346452985491,0.84639473570446,11.616879750725,0.00080626524642587,0.0032932308763551,4744.35085592,587379.07917719,5565.2177658642,2048.2927834728,0.84457698902715,2668206388.31,7856895.0655087,19.229876589653,0.013491102187091,-0.012802130752102,0.29248569783804,0.11398476441268,12927.488647238,159.04813630521,49611.212335435,-0.01808789478456,2048.2927834728,-0.054264711323919,0.33436677163341,0.15256250944459,0.94420785267824,0.97821667206584,0.0028786994218281,1.6398177549766e-10,1.6266485037277e-13,2.0573305181763e-06,-2.4191813653695e-23,1.9930362561259e-17,1.7682730922165e-24,1
rnm (6623).bmp,0.00083996242263909,6064.4922199121,22108.704663843,411.53391796419,0.57168143136161,0.84447131208758,11.600432659068,0.0006704211912418,0.0026656497349287,5008.6188437342,586967.5007571,5363.8447143838,2090.9408184165,0.83688328628305,2530903605.5062,7570103.1944172,19.558789721726,0.013408314027011,-0.012719431381995,0.29247892993957,0.11398476441268,13117.884906893,163.73943279309,50362.604381008,-0.017353762248554,2090.9408184165,-0.053920794705112,0.35146895285343,0.15266154459282,0.94328649312801,0.97785844365423,0.0027457247880398,4.4240537915332e-10,1.3961913255886e-13,1.8661288175892e-06,4.4723956489267e-23,2.9328312184076e-17,4.7152520440757e-24,1
rnm (6624).bmp,0.00099703586152268,5785.0000021703,23683.716010027,467.80964779603,0.5907723563058,0.85853266508271,11.026247560008,0.00080374354652254,0.0029245925993887,4801.2748251306,566150.86393674,5506.5243294118,2144.3071935379,0.83702655234621,2628898340.8419,7776980.2889409,20.178913654556,0.013470567274572,-0.012781594160607,0.28119309192014,0.11398476441268,12988.099123598,160.04067525628,49789.215895624,-0.018100482458667,2144.3071935379,-0.05033162436797,0.33857922422027,0.15259597363831,0.94133385195517,0.97737656925515,0.002829854282275,5.4795183738581e-10,2.0845246012239e-13,1.9779172181347e-06,-3.2319907010205e-23,-6.3533439334214e-17,5.2192394395323e-24,1
rnm (6625).bmp,0.001313920998151,5867.5390943295,22280.160248375,398.69592738783,0.57979910714286,0.84308802716955,11.266486873287,0.00098243763286895,0.0050295863331778,4853.0533702155,576147.02850334,5607.9866167005,2106.6275118342,0.84187599404414,2679127085.3447,7893477.6669037,19.633102396104,0.013392298865586,-0.012703427240763,0.29453680995453,0.11398476441268,12967.33581709,158.72392029008,49737.255376717,-0.017007485578,2106.6275118342,-0.05444945616508,0.36006072646869,0.15282380690092,0.94315080204964,0.97768367408051,0.0028767239312651,1.176272189221e-10,2.1974520573273e-13,2.0663764010892e-06,1.5671342984898e-21,3.6718124024481e-16,8.4457845529612e-23,1
rnm (6626).bmp,0.00076668646949162,5997.3058998279,20947.012571263,444.47129328628,0.56215558733259,0.82996891940506,11.849473012608,0.00061251445386474,0.0022875540508932,4890.0106160515,598504.34474508,5329.0784955541,2026.9643614742,0.84020998922575,2526695846.5292,7541305.0350055,18.14696907949,0.013478070837766,-0.012789144249396,0.30921226092737,0.11398476441268,13048.874546501,163.72114590844,50153.701230547,-0.017743344010797,2026.9643614742,-0.06122774714213,0.34326105177611,0.15278203234006,0.9480591935829,0.97865876395591,0.002749223661315,5.9199542641675e-10,6.702440842352e-14,1.866893695158e-06,-2.6300495539331e-25,9.3810333132223e-18,5.228537297002e-26,1
rnm (6627).bmp,0.00086326778938846,6015.6366592721,21853.44085111,434.41503901275,0.56877790178571,0.84129146931461,11.686092819864,0.00068055303167354,0.0029214409138986,4955.165518038,590387.67749253,5420.3048538571,2076.445734976,0.83924816570515,2561823350.2607,7633941.2567466,19.361949695393,0.013457930228937,-0.01276899931655,0.29473717181774,0.11398476441268,13067.908745169,162.50136890394,50170.154754118,-0.017829701647388,2076.445734976,-0.054342860703579,0.34402543841566,0.15269685753466,0.94389313283286,0.97803604967329,0.0027791765952937,1.6160566161485e-10,4.8527690362598e-14,1.9283041261511e-06,7.1439816697107e-25,-7.9670014804924e-18,7.6949986204805e-25,1
rnm (6628).bmp,0.00089896790298764,5825.9079964087,22291.695632893,486.96966928085,0.58030482700893,0.84305326568051,11.243105984049,0.00072984657678301,0.0024264855728434,4785.2337916378,575939.33983944,5514.7350952886,2025.2870570655,0.84486278165462,2627772823.6916,7773016.1264355,19.045555242066,0.013522444908076,-0.012833438052167,0.30196300579738,0.11398476441268,12987.378177012,160.69693407317,49913.608471551,-0.018288091760748,2025.2870570655,-0.0570555785901,0.33308020977195,0.15266585762528,0.94478544010629,0.97834161274653,0.0028277749948178,5.2736847781339e-11,1.2251879328999e-15,1.9993028548123e-06,-3.139744876021e-23,4.9956411765399e-17,-4.9659175414467e-26,1
rnm (6629).bmp,0.00078643225305825,6075.9409431712,22296.272274029,435.76965824688,0.57550048828125,0.84524932608404,11.452683674571,0.00063679890796125,0.0022716695619286,5019.8977477454,582787.35841626,5419.0659569129,1970.5327909966,0.84615719495378,2537970445.6756,7596652.4809032,18.814534415917,0.013434252843763,-0.012745356116386,0.29627575067158,0.11398476441268,13145.624620663,164.22849723607,50623.583483922,-0.017644890821492,1970.5327909966,-0.055685463026788,0.34673256543758,0.15263530080437,0.94522175847875,0.97883588765737,0.0027517783004045,3.1566532033607e-10,1.1370978768602e-13,1.8910320782694e-06,-1.744558888477e-23,-7.2119493827987e-17,-1.3761869541591e-25,1
rnm (6630).bmp,0.00081668876082821,5913.7857009484,21766.857942029,461.55869157013,0.56984165736607,0.83932786779863,11.63907280642,0.0006568109609346,0.002396285311031,4853.2616768584,589829.61526085,5408.171701053,2015.7249548053,0.84291592977952,2573379030.1159,7643918.8595279,18.574458969456,0.013465276660309,-0.012776364706529,0.29855758772642,0.11398476441268,13001.71736985,162.26783493735,49985.09228994,-0.017975507328758,2015.7249548053,-0.057403955517507,0.33893278864553,0.15257109763925,0.94638451528966,0.97865508988801,0.0027928768358299,3.6748810024756e-11,1.0774371875959e-13,1.9488119987901e-06,4.3231770010674e-25,-2.1566496707481e-17,-1.4135713756446e-25,1
rnm (6631).bmp,0.00091153083687503,5871.2593300971,23807.424072332,447.18953260986,0.591552734375,0.86030486395187,10.99573719712,0.00074806747647127,0.0024680739246669,4883.0811332824,564799.710579,5469.6773736852,2095.6160746941,0.83923162772392,2593726041.2084,7709828.4437767,19.997810798667,0.013423402176201,-0.012734494611915,0.28241539413293,0.11398476441268,13064.208714081,161.76703031443,50148.616078105,-0.017674920259034,2095.6160746941,-0.051026919113194,0.34438024100745,0.15251174504625,0.94171261401634,0.97767498570481,0.0027937524963951,1.7659038295723e-10,1.8827461128126e-13,1.9376448594079e-06,3.8809632155107e-23,6.4953451015988e-17,-3.3272033105254e-24,1
rnm (6632).bmp,0.0010275045078781,5694.427279113,23180.326113986,451.08495943365,0.59080723353795,0.85130992774737,10.949449353565,0.00081627965233243,0.0030595447469346,4708.4227128933,564641.63868002,5501.0789821403,2055.7442030576,0.84256755850211,2643321443.3047,7787301.2834972,18.89638128677,0.01343875654317,-0.012749845480898,0.29590480444772,0.11398476441268,12912.259896221,159.6703240436,49560.303779974,-0.017637928147602,2055.7442030576,-0.055936815584485,0.34683642443736,0.15268799728627,0.94545875475342,0.978318357494,0.0028477299853768,1.2567659380753e-10,8.8909925477307e-14,2.0285746802118e-06,2.9226924909402e-22,-4.8377276295564e-17,-1.5153595596938e-23,1
rnm (6633).bmp,0.0011806945307205,5792.5322774548,22337.218207247,426.81749113778,0.58009992327009,0.84373939615913,11.260934909209,0.00092840581106152,0.0037451886391706,4770.9859041837,576366.99948342,5532.5494752705,2099.6200560101,0.84051217506638,2661225065.5979,7837981.4327614,19.388512701548,0.013473904878961,-0.012784967217776,0.30437245532304,0.11398476441268,12935.988075405,159.34183412228,49625.233896042,-0.017559264740931,2099.6200560101,-0.057975816391799,0.3516782950323,0.15302003443994,0.94407302848899,0.97768683343891,0.002856444585975,1.9878242396718e-10,3.4731228709573e-13,2.0491613197645e-06,-3.8735029693121e-23,9.0021267411243e-17,-6.2472285686805e-24,1
rnm (6634).bmp,0.00094845206518706,5845.9172012978,24206.552653899,448.51100820489,0.59994942801339,0.86207850359204,10.720834780578,0.00077034900204912,0.002592350808948,4877.1289335229,555672.77061543,5537.5305190893,2037.2366949852,0.84463272440479,2616037055.3304,7767611.7305137,19.840611513423,0.013437681134725,-0.01274872558452,0.28124213136946,0.11398476441268,13069.8938563,161.24520099899,50193.048104363,-0.017642080180655,2037.2366949852,-0.050282099932785,0.34472509207262,0.15261175407029,0.94187265453332,0.97814008786961,0.0028117177866922,3.0378095181138e-11,8.5414197598566e-13,1.9718531350457e-06,4.118443673661e-24,1.2047258815985e-17,1.9617340572008e-24,1
rnm (6635).bmp,0.00096081528647437,5750.5146170499,22707.97071505,450.74114453888,0.58103724888393,0.84840289538179,11.294437254582,0.0007759928414377,0.0027346472177372,4734.9297610681,577050.96103031,5482.9827014017,2115.2879452857,0.83829674046276,2633555764.061,7771747.6289973,19.114010888534,0.013444098042374,-0.012755190905685,0.29470030975968,0.11398476441268,12933.416785561,159.81776335726,49594.603016949,-0.017727915626731,2115.2879452856,-0.055789518265933,0.34393699882403,0.15263128070431,0.94505567347965,0.9778747643979,0.0028341944598062,9.5204744898487e-10,4.5914347106392e-14,1.9687197195392e-06,-3.2268645912115e-23,-1.9862155587439e-17,8.0775178085748e-25,1
rnm (6636).bmp,0.00092851688274305,5906.1331328123,23045.960768437,415.43014202349,0.58399309430804,0.85226455192508,11.246506597386,0.00074041335565881,0.0030846035369954,4883.6647673347,573941.97320372,5444.4550716745,2034.9452177184,0.84254395674002,2578524581.6906,7669263.3484671,18.988374766189,0.013376171997521,-0.012687323082766,0.28986876956157,0.11398476441268,13063.935173759,162.39955797987,50191.955813068,-0.017162138564071,2034.9452177184,-0.054309216452659,0.35620470371489,0.15262591889146,0.94497234499505,0.97842765977976,0.0027771927212876,1.3258729178805e-10,2.3344054758315e-14,1.9280480677857e-06,-6.9802103905596e-23,8.5202016765025e-17,-4.5547574596536e-24,1
rnm (6637).bmp,0.00087511966232705,6015.2227134523,23880.13460316,415.54030201582,0.59258597237723,0.86031401892888,10.980777913794,0.00071445657860206,0.0023989189033486,5004.1934119537,565083.36015447,5399.9189628067,2051.1412374474,0.84039129600731,2517588172.8609,7563007.8628428,19.713501990658,0.013364651799891,-0.012675804846913,0.27767144645313,0.11398476441268,13205.154175913,164.66193297596,50770.026841022,-0.017197335892897,2051.1412374474,-0.050099243753581,0.35557736251092,0.15254058323859,0.94239134995641,0.9781537182104,0.0027177638068618,7.1771399248153e-11,6.3920224331192e-13,1.8549582355996e-06,-2.2738665660614e-26,2.1208668312192e-19,-2.0141630745655e-26,1
rnm (6638).bmp,0.00110167964024,5787.9023727415,23212.076847983,427.26421740732,0.58878871372768,0.8526136876661,11.031334761825,0.00087062938266792,0.0033043653434486,4802.7668030711,567197.92706646,5520.2687877396,2107.8098529735,0.8396907477144,2642063820.2838,7797988.2867659,19.635887227395,0.013423488713359,-0.012734582384277,0.29497075612973,0.11398476441268,12953.785629372,159.68499012508,49693.728642716,-0.017372964019665,2107.8098529734,-0.054261339036161,0.3517413996996,0.15274784143289,0.94312459047375,0.9777148523193,0.0028438900394252,1.8323115935134e-09,5.6563877768693e-16,2.0309485189078e-06,8.8518731628334e-24,3.5773670884586e-17,-1.2394852167422e-26,1
rnm (6639).bmp,0.00083067384512738,6110.6843992527,23738.41951055,431.48208722584,0.5957772391183,0.85707586589047,10.83754609246,0.0006651678672242,0.0024086912660353,5106.4431482353,560536.95471535,5427.4936836727,2047.9805427547,0.84127911085497,2516032732.5768,7574830.7466637,19.576204060733,0.013409089913157,-0.012720199420947,0.28671627163587,0.11398476441268,13250.961386598,164.88876349311,50951.976667692,-0.017346025896502,2047.9805427547,-0.052416972162291,0.35115584361307,0.15265358669883,0.9429375743214,0.97811702246919,0.0027128050111335,1.1520230378285e-09,2.8282061601948e-14,1.8034331572824e-06,-2.5506795409606e-24,-6.83053494101e-17,1.0929202568645e-24,1
rnm (6640).bmp,0.00072821044398069,6155.6664229312,18468.610092876,482.78498163627,0.53269740513393,0.80295954143203,12.755794208541,0.00056577458486065,0.0024868167700249,4934.8429118435,632292.91290267,5280.9156958087,1955.1057765656,0.84380354250471,2514693140.1803,7510565.789808,17.222634983333,0.013736878305473,-0.01304755108128,0.33538604585942,0.11398476441268,13042.703193999,164.66832293593,50200.668154901,-0.018955340390515,1955.1057765656,-0.071318555626413,0.32770378977186,0.15359539197197,0.95107159688359,0.97924856095962,0.0027426107592083,2.7771447386378e-10,6.0706449906349e-14,1.8698924174329e-06,4.1174782408457e-24,2.6241753095574e-17,-4.6722891486885e-25,1
rnm (6641).bmp,0.00078677245919499,6024.0330252527,18634.961007451,484.03064792211,0.53408813476562,0.80550263694606,12.738648694609,0.00061308109315272,0.0026959578411558,4820.3000225952,630632.34548951,5273.5273020232,2055.159733325,0.83692120355121,2541007489.7625,7549766.7988844,17.563194248514,0.013759949493766,-0.0130705544736,0.33936956317594,0.11398476441268,12958.258982364,163.10448603405,49758.580803122,-0.019123135259636,2055.159733325,-0.071845138852714,0.32586999788227,0.15362744789918,0.95048047289209,0.97852866829535,0.0027696418882476,6.1702866457626e-11,3.6911206167144e-13,1.9099834569127e-06,-3.0458172716755e-24,-6.6655819072514e-18,-5.8594637992389e-25,1
rnm (6642).bmp,0.00097956748729996,5856.4607296495,21028.638854825,462.10216119732,0.56800624302455,0.82859443293476,11.590237135573,0.00076952712488135,0.0030659481859132,4786.0781658305,589932.38578777,5512.1523067629,1937.42377504,0.85052903187574,2636537592.6089,7777610.9780635,17.74444339948,0.013535788500936,-0.012846801192722,0.31434390320768,0.11398476441268,12919.784150172,160.48781048518,49748.157938044,-0.018070863585961,1937.42377504,-0.063304948342289,0.34265178675971,0.15306173327342,0.94896296223929,0.97933157668449,0.0028398672495744,8.7333127963801e-10,1.0610434744066e-12,2.0134652737029e-06,-6.6651561087929e-24,-1.0812252468861e-16,1.3497261602771e-24,1
